dataset,perturb,level,method,dim,seed,cos,l2,delta_acc_svm,delta_acc_mlp,delta_f1_svm,delta_f1_mlp,delta_auc_svm,delta_auc_mlp
MUTAG,attrs,0.75,netlsd,64,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,1.0,netlsd,64,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.25,netlsd,128,1,0.9392783866918456,6.21960737655435,0.0,0.0,0.0,0.0,-0.0001269841269841976,0.0
MUTAG,edges,0.5,netlsd,128,1,0.9352155103711625,6.53672193198904,-0.005319148936170248,-0.005319148936170248,-0.005943325520243681,-0.006091205608873995,-0.0005079365079365683,-0.0005079365079364573
MUTAG,edges,0.75,netlsd,128,1,0.9360988613186392,6.170146027516899,-0.010638297872340496,-0.010638297872340496,-0.012032770097286205,-0.012032770097286205,-0.0011428571428572232,-0.0010793650793651244
MUTAG,edges,1.0,netlsd,128,1,0.983603585948292,6.5811758021480955,-0.021276595744680882,-0.021276595744680882,-0.024368417459187275,-0.024368417459187275,-0.005587301587301585,-0.005333333333333301
MUTAG,attrs,0.25,netlsd,128,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.5,netlsd,128,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.75,netlsd,128,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,1.0,netlsd,128,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.25,netlsd,256,1,0.9978965857879214,9.412229623935291,0.005319148936170137,-0.03191489361702127,0.00019244990270839146,-0.0401461470104556,0.00330158730158725,-0.00825396825396818
MUTAG,edges,0.5,netlsd,256,1,0.9968389879836465,11.983204642664058,0.0,-0.021276595744680882,-0.0038087481194002404,-0.02708137735703109,-6.34920634920988e-05,-0.000571428571428445
MUTAG,edges,0.75,netlsd,256,1,0.996953449456061,12.325749127997383,-0.005319148936170248,-0.04255319148936165,-0.010565175360834456,-0.0512466782985781,-0.02361904761904765,-0.010539682539682516
MUTAG,edges,1.0,netlsd,256,1,0.993135404297776,22.264805476512034,-0.010638297872340496,-0.058510638297872286,-0.022335478841252865,-0.06761694359355164,-0.0006349206349206549,-0.03466666666666662
MUTAG,attrs,0.25,netlsd,256,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.5,netlsd,256,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.75,netlsd,256,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,1.0,netlsd,256,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.25,gin,16,1,0.9649931788444519,0.36638250946998596,0.042553191489361764,0.015957446808510634,0.043023017055804025,0.010411847284479525,0.0007619047619046304,-0.005968253968253956
MUTAG,edges,0.5,gin,16,1,0.9343764185905457,0.5187384486198425,-0.09042553191489355,0.0,-0.12183322149158893,-0.008494826894099083,-0.09492063492063496,-0.011873015873015924
MUTAG,edges,0.75,gin,16,1,0.8395903706550598,0.8108202219009399,-0.037234042553191404,0.0478723404255319,-0.0773583146653336,0.048588026081802016,-0.04634920634920636,0.02730158730158727
MUTAG,edges,1.0,gin,16,1,0.8944500684738159,0.6196197867393494,0.021276595744680882,-0.005319148936170248,0.020617999134657117,-0.011094513600737654,-0.042476190476190445,-0.018349206349206337
MUTAG,attrs,0.25,gin,16,1,0.9720173478126526,0.32672932744026184,-0.037234042553191404,-0.015957446808510634,-0.031215326975643443,-0.014685581666382008,-0.03568253968253965,-0.013079365079365135
MUTAG,attrs,0.5,gin,16,1,0.9801714420318604,0.2591184675693512,-0.04255319148936165,-0.037234042553191515,-0.05458681397338183,-0.04385832431576786,-0.042539682539682544,-0.03403174603174608
MUTAG,attrs,0.75,gin,16,1,0.9678329825401306,0.36294132471084595,-0.03191489361702127,0.02659574468085102,-0.04053253849975158,0.024715010208786192,-0.05307936507936517,0.0016507936507936805
MUTAG,attrs,1.0,gin,16,1,0.967872142791748,0.32516908645629883,-0.06914893617021267,-0.06382978723404265,-0.08117283195704528,-0.0693407100046104,-0.08241269841269838,-0.03936507936507938
MUTAG,edges,0.25,gin,32,1,0.9413196444511414,1.0474858283996582,0.0,0.042553191489361764,-0.0012687804894642163,0.04732536067033766,-0.02069841269841277,0.013841269841269876
MUTAG,edges,0.5,gin,32,1,0.8818932175636292,1.3937530517578125,-0.02659574468085113,0.05319148936170215,-0.03200824148827486,0.059450400025298,-0.027492063492063568,0.01200000000000001
MUTAG,edges,0.75,gin,32,1,0.7697024345397949,1.9908456802368164,0.010638297872340385,0.0478723404255319,-0.0009792984150130968,0.05341250415987164,-0.04215873015873017,0.014984126984126878
MUTAG,edges,1.0,gin,32,1,0.816422700881958,2.1057164669036865,-0.005319148936170248,-0.021276595744680882,-0.007942701293702448,-0.026295747184743368,-0.041714285714285704,-0.00996825396825396
MUTAG,attrs,0.25,gin,32,1,0.9736006855964661,0.6515811085700989,-0.015957446808510634,0.03191489361702127,-0.015844145072408167,0.03567024001517882,-0.022476190476190427,0.010158730158730145
MUTAG,attrs,0.5,gin,32,1,0.9640814661979675,0.6593286395072937,0.0,0.03191489361702127,-0.0025997012871372682,0.03499624338518026,-0.037079365079365156,0.008126984126984094
MUTAG,attrs,0.75,gin,32,1,0.9274278283119202,1.05767822265625,-0.010638297872340496,0.015957446808510634,-0.01325284423448414,0.01806172971030684,-0.03936507936507938,0.006349206349206438
MUTAG,attrs,1.0,gin,32,1,0.9497741460800171,0.8677667379379272,-0.11702127659574468,-0.010638297872340385,-0.13550885646564548,-0.012594958054761962,-0.07860317460317467,0.0
MUTAG,edges,0.25,gin,64,1,0.9384994506835938,1.1600477695465088,-0.03191489361702127,0.02659574468085113,-0.0422562573416464,0.028796078376231105,-0.010031746031745947,0.00990476190476186
MUTAG,edges,0.5,gin,64,1,0.862531304359436,1.927262306213379,-0.015957446808510634,0.0585106382978724,-0.02773926691299089,0.06446631839140982,0.003619047619047633,0.015301587301587372
MUTAG,edges,0.75,gin,64,1,0.8102326989173889,2.087418556213379,-0.03191489361702127,0.03191489361702138,-0.05662374402497328,0.03376652165703464,-0.026031746031746072,0.01117460317460317
MUTAG,edges,1.0,gin,64,1,0.8155449628829956,2.3855843544006348,-0.02659574468085113,0.010638297872340496,-0.035533630185141885,0.01123289001190253,0.006031746031745944,0.006031746031745944
MUTAG,attrs,0.25,gin,64,1,0.96847003698349,0.752758264541626,-0.0478723404255319,0.010638297872340496,-0.05245165839503163,0.01010481781528183,-0.010666666666666713,0.0027936507936506816
MUTAG,attrs,0.5,gin,64,1,0.951461136341095,0.7749555706977844,-0.09042553191489366,0.021276595744680882,-0.09717380095610917,0.0226188987164595,-0.037460317460317416,0.010666666666666713
MUTAG,attrs,0.75,gin,64,1,0.9332207441329956,1.1141704320907593,-0.0478723404255319,0.037234042553191515,-0.06112843865011541,0.04068615838129064,-0.02323809523809528,0.01244444444444448
MUTAG,attrs,1.0,gin,64,1,0.9328600168228149,1.1765382289886475,-0.02659574468085113,0.04787234042553201,-0.032872260098842254,0.05234127903644947,-0.0002539682539683952,0.0162539682539683
MUTAG,edges,0.25,gin,128,1,0.8908547163009644,2.31712007522583,-0.05319148936170204,0.021276595744680882,-0.059727659501815245,0.023597766257040464,-0.04926984126984135,0.0015238095238094829
MUTAG,edges,0.5,gin,128,1,0.7923251390457153,3.1050121784210205,-0.0478723404255319,0.015957446808510634,-0.05953520959910685,0.017833492722877042,-0.03231746031746041,0.0003174603174602719
MUTAG,edges,0.75,gin,128,1,0.7774617671966553,3.444141149520874,-0.07978723404255317,0.015957446808510634,-0.10602554766016858,0.01755817857601849,-0.0661587301587303,0.0007619047619046304
MUTAG,edges,1.0,gin,128,1,0.7653518319129944,3.4057040214538574,-0.005319148936170137,-0.1063829787234043,-0.008715557141349528,-0.126534691323693,-0.007809523809523822,-0.06838095238095243
MUTAG,attrs,0.25,gin,128,1,0.9103129506111145,2.129544734954834,-0.037234042553191404,0.02659574468085102,-0.041508806378343754,0.029589234191018554,-0.01777777777777778,0.0016507936507935694
MUTAG,attrs,0.5,gin,128,1,0.9122402667999268,1.9680542945861816,-0.03191489361702127,0.02659574468085102,-0.03421189455996576,0.029542242321038414,-0.02069841269841277,0.0016507936507935694
MUTAG,attrs,0.75,gin,128,1,0.862287700176239,2.564253568649292,-0.02127659574468077,0.03191489361702127,-0.02625329558848266,0.035534274193548376,-0.01041269841269854,0.0016507936507935694
MUTAG,attrs,1.0,gin,128,1,0.8696980476379395,2.8974831104278564,-0.04255319148936165,0.015957446808510634,-0.05145375715044198,0.01755817857601849,-0.025396825396825418,0.0011428571428571122
MUTAG,edges,0.25,gin,256,1,0.7651986479759216,2.5086677074432373,0.005319148936170137,0.010638297872340385,0.0004782864485988192,0.011844758064516125,-0.006857142857142784,0.0007619047619047414
MUTAG,edges,0.5,gin,256,1,0.5950576066970825,3.6339261531829834,-0.02659574468085113,0.005319148936170137,-0.04071372261097039,0.005899718061986303,-0.04349206349206347,0.0006984126984127537
MUTAG,edges,0.75,gin,256,1,0.603473961353302,3.232710838317871,0.0,-0.005319148936170248,-0.011690867069880095,-0.005990361943073341,-0.014984126984126989,0.00025396825396817313
MUTAG,edges,1.0,gin,256,1,0.6078703999519348,3.8077075481414795,0.02127659574468077,-0.02659574468085113,0.017140836812103544,-0.030099465043053608,-0.0019682539682538414,-0.0033650793650794597
MUTAG,attrs,0.25,gin,256,1,0.7201961874961853,2.6115167140960693,0.0,0.005319148936170137,-0.004062104481020956,0.0058527261920061635,-0.011047619047618973,0.0006349206349206549
MUTAG,attrs,0.5,gin,256,1,0.7934078574180603,2.715874433517456,0.010638297872340385,0.010638297872340385,0.006887605765611982,0.011844758064516125,-0.0013968253968252853,0.0007619047619047414
MUTAG,attrs,0.75,gin,256,1,0.690467894077301,2.160761594772339,0.005319148936170137,0.010638297872340385,0.0004782864485988192,0.011844758064516125,-0.014730158730158593,0.0007619047619047414
MUTAG,attrs,1.0,gin,256,1,0.7052931189537048,2.5964083671569824,0.005319148936170137,0.005319148936170137,-0.0025524675196550994,0.005899718061986303,-0.007492063492063328,0.0006349206349206549
MUTAG,edges,0.25,graph2vec,16,2,0.9069197773933411,0.3181571662425995,0.07446808510638292,0.0,0.1064024846579853,0.0,0.11225396825396827,0.0
MUTAG,edges,0.5,graph2vec,16,2,0.9087315797805786,0.3262485861778259,0.11702127659574468,0.0,0.15675737952875002,0.0,0.11568253968253972,0.0
MUTAG,edges,0.75,graph2vec,16,2,0.9023482799530029,0.3301578164100647,0.05319148936170204,0.0,0.07573177596397407,0.0,0.11111111111111116,0.0
MUTAG,edges,1.0,graph2vec,16,2,0.940538763999939,0.4072253406047821,0.07978723404255317,0.0,0.11814161462250261,0.0,0.13968253968253974,0.0
MUTAG,attrs,0.25,graph2vec,16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.5,graph2vec,16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.75,graph2vec,16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,1.0,graph2vec,16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.25,graph2vec,32,2,0.951377809047699,0.24005098640918732,0.08510638297872342,0.0,0.1097991332292102,0.0,0.07720634920634906,0.0
MUTAG,edges,0.5,graph2vec,32,2,0.9435703754425049,0.2628728449344635,0.0585106382978724,0.0,0.07179396732524845,0.0,0.05053968253968244,0.0
MUTAG,edges,0.75,graph2vec,32,2,0.9270614385604858,0.2775826156139374,0.06914893617021278,0.0,0.09695377886948442,0.0,0.06298412698412692,0.0
MUTAG,edges,1.0,graph2vec,32,2,0.9528124928474426,0.3923114240169525,0.12234042553191493,0.0,0.15583893697417162,0.0,0.10349206349206341,0.0
MUTAG,attrs,0.25,graph2vec,32,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.5,graph2vec,32,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.75,graph2vec,32,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,1.0,graph2vec,32,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.25,graph2vec,64,2,0.9011632800102234,0.26871392130851746,0.005319148936170248,0.0,0.0068769393222060105,0.0,0.05726984126984136,0.0
MUTAG,edges,0.5,graph2vec,64,2,0.8676842451095581,0.31148889660835266,0.005319148936170248,0.0,0.0068769393222060105,0.0,0.04571428571428582,0.0
MUTAG,edges,0.75,graph2vec,64,2,0.8924257755279541,0.2827857732772827,0.05319148936170215,0.0,0.06429492764635869,0.0,0.04317460317460331,0.0
MUTAG,edges,1.0,graph2vec,64,2,0.877646267414093,0.47168025374412537,0.10106382978723405,0.0,0.11861286531707882,0.0,0.09625396825396837,0.0
MUTAG,attrs,0.25,graph2vec,64,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.5,graph2vec,64,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.75,graph2vec,64,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,1.0,graph2vec,64,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.25,graph2vec,128,2,0.9540036916732788,0.19908174872398376,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.5,graph2vec,128,2,0.9236729145050049,0.2504904866218567,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.75,graph2vec,128,2,0.9378976821899414,0.222195565700531,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,1.0,graph2vec,128,2,0.9344087839126587,0.4261561334133148,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.25,graph2vec,128,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.5,graph2vec,128,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.75,graph2vec,128,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,1.0,graph2vec,128,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.25,graph2vec,256,2,0.9434415102005005,0.18504264950752258,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.5,graph2vec,256,2,0.9104746580123901,0.23051609098911285,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.75,graph2vec,256,2,0.9307186007499695,0.19818541407585144,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,1.0,graph2vec,256,2,0.922162652015686,0.4365893304347992,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.25,graph2vec,256,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.5,graph2vec,256,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.75,graph2vec,256,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,1.0,graph2vec,256,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.25,netlsd,16,2,0.9459386338924619,6.212849024297331,-0.07446808510638303,0.015957446808510634,-0.0860228317882683,0.018566067548884013,-0.04342857142857137,0.0017142857142857792
MUTAG,edges,0.5,netlsd,16,2,0.9380475712142956,6.557787081713289,-0.07978723404255317,0.015957446808510634,-0.08987201900967201,0.01827721185031328,-0.06285714285714272,0.0013968253968253963
MUTAG,edges,0.75,netlsd,16,2,0.92692526462029,6.114586353524451,-0.06914893617021278,0.015957446808510634,-0.08069660855892913,0.01827721185031328,-0.05155555555555558,0.001777777777777767
MUTAG,edges,1.0,netlsd,16,2,0.9031993253750594,7.285989901541809,-0.03191489361702127,-0.06914893617021278,-0.03769222990517451,-0.0774474180212158,-0.014031746031746062,-0.026984126984127
MUTAG,attrs,0.25,netlsd,16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.5,netlsd,16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.75,netlsd,16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,1.0,netlsd,16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.25,netlsd,32,2,0.9459386338924581,6.212849024297737,-0.07446808510638303,0.005319148936170248,-0.08237222806165623,0.006432338363392853,-0.0323809523809524,0.0001269841269841976
MUTAG,edges,0.5,netlsd,32,2,0.9380475712142924,6.557787081713537,-0.06914893617021278,0.005319148936170248,-0.07470413714264734,0.00614348266482212,-0.03479365079365082,0.00025396825396828415
MUTAG,edges,0.75,netlsd,32,2,0.9269252646202877,6.114586353524869,-0.042553191489361764,0.010638297872340496,-0.045645205532214295,0.012234688273696115,-0.03809523809523807,0.00025396825396828415
MUTAG,edges,1.0,netlsd,32,2,0.9031993253750595,7.285989901541905,-0.03191489361702127,-0.07446808510638292,-0.03640118755647348,-0.08493610429843812,-0.014730158730158704,-0.02571428571428558
MUTAG,attrs,0.25,netlsd,32,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.5,netlsd,32,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.75,netlsd,32,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,1.0,netlsd,32,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.25,netlsd,64,2,0.9459386338924581,6.212849024297737,-0.015957446808510634,0.0,-0.017692429915362906,0.0,-0.0016507936507935694,0.00012698412698408656
MUTAG,edges,0.5,netlsd,64,2,0.9380475712142924,6.557787081713537,-0.021276595744680882,0.0,-0.02350150409626217,0.0,-0.002666666666666706,0.0
MUTAG,edges,0.75,netlsd,64,2,0.9269252646202877,6.114586353524869,0.0,0.0,0.0,0.0,0.00038095238095248174,0.00012698412698408656
MUTAG,edges,1.0,netlsd,64,2,0.9031993253750595,7.285989901541905,-0.06914893617021278,-0.06914893617021278,-0.0771428299406609,-0.07784770799036322,-0.018031746031745954,-0.018539682539682634
MUTAG,attrs,0.25,netlsd,64,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.5,netlsd,64,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.75,netlsd,64,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,1.0,netlsd,64,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.25,netlsd,128,2,0.9459386338924581,6.212849024297737,0.0,0.0,0.0,0.0,-0.0001269841269841976,-0.00012698412698408656
MUTAG,edges,0.5,netlsd,128,2,0.9380475712142924,6.557787081713537,0.0,0.0,0.0,0.0,-0.00025396825396828415,-0.00025396825396828415
MUTAG,edges,0.75,netlsd,128,2,0.9269252646202877,6.114586353524869,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,1.0,netlsd,128,2,0.9031993253750595,7.285989901541905,-0.021276595744680882,-0.021276595744680882,-0.024368417459187275,-0.024368417459187275,-0.003555555555555645,-0.003555555555555534
MUTAG,attrs,0.25,netlsd,128,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.5,netlsd,128,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.75,netlsd,128,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,1.0,netlsd,128,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.25,netlsd,256,2,0.9978769225170364,9.89442793351366,0.0,-0.0478723404255319,-0.0038087481194002404,-0.05665230726286907,-0.010920634920635108,-0.01409523809523816
MUTAG,edges,0.5,netlsd,256,2,0.9973765113896601,11.55445732508524,-0.010638297872340496,-0.03191489361702127,-0.01739042260579904,-0.03640905762228197,-0.027047619047619098,-0.029714285714285693
MUTAG,edges,0.75,netlsd,256,2,0.997789606230138,9.64269986155946,-0.015957446808510634,0.0,-0.021184518223251625,-0.002391129750695553,-0.02273015873015871,0.0019047619047618536
MUTAG,edges,1.0,netlsd,256,2,0.9958321579927115,12.067212052718501,0.005319148936170137,-0.037234042553191404,-0.001250055188606769,-0.04099281915940245,-0.00952380952380949,-0.025396825396825418
MUTAG,attrs,0.25,netlsd,256,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.5,netlsd,256,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,0.75,netlsd,256,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,attrs,1.0,netlsd,256,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUTAG,edges,0.25,gin,16,2,0.9936006665229797,0.22889570891857147,-0.06382978723404253,-0.05319148936170215,-0.08061576133087678,-0.0637758751128461,-0.10298412698412684,-0.0269206349206349
MUTAG,edges,0.5,gin,16,2,0.9899717569351196,0.28652507066726685,-0.06382978723404253,-0.042553191489361764,-0.09401834504293516,-0.04888312852022536,-0.11377777777777764,-0.023746031746031848
MUTAG,edges,0.75,gin,16,2,0.9773963689804077,0.46103423833847046,-0.015957446808510634,-0.04787234042553201,-0.033290781335611364,-0.05620223495956633,-0.07707936507936497,-0.02488888888888896
MUTAG,edges,1.0,gin,16,2,0.8538844585418701,0.8400893807411194,-0.05319148936170215,-0.11702127659574468,-0.08733324600708992,-0.13787914669345303,-0.09466666666666645,-0.07765079365079364
MUTAG,attrs,0.25,gin,16,2,0.9992946982383728,0.08125340938568115,-0.021276595744680882,-0.005319148936170248,-0.023348236462990557,-0.006126327764703676,-0.03555555555555545,0.00025396825396828415
MUTAG,attrs,0.5,gin,16,2,0.9983370304107666,0.1342165470123291,-0.06914893617021278,-0.05319148936170215,-0.08548227612775705,-0.06277721774193545,-0.0820317460317459,-0.019682539682539635
MUTAG,attrs,0.75,gin,16,2,0.9958314299583435,0.17998407781124115,-0.06914893617021278,-0.015957446808510634,-0.09592613032778197,-0.01964414064746134,-0.10146031746031736,-0.017650793650793695
MUTAG,attrs,1.0,gin,16,2,0.9932655096054077,0.22791054844856262,-0.07446808510638303,-0.037234042553191515,-0.10673479525938545,-0.044829057203401024,-0.10755555555555552,-0.026031746031746072
MUTAG,edges,0.25,gin,32,2,0.9459955096244812,1.1007483005523682,-0.02127659574468077,0.06382978723404253,-0.05441994484644208,0.06857899852676308,-0.018920634920634893,0.039238095238095294
MUTAG,edges,0.5,gin,32,2,0.9318307042121887,1.1318477392196655,-0.015957446808510634,0.015957446808510634,-0.03937003505969028,0.013453388150403534,-0.04355555555555557,0.02031746031746029
MUTAG,edges,0.75,gin,32,2,0.8902909159660339,1.517626166343689,-0.005319148936170137,0.010638297872340385,-0.02285537469476251,0.006941954416701979,-0.03060317460317452,0.009269841269841095
MUTAG,edges,1.0,gin,32,2,0.8393646478652954,1.8900701999664307,0.037234042553191515,0.02659574468085102,0.02431723393771834,0.026967666078777208,0.011619047619047751,0.026984126984126888
MUTAG,attrs,0.25,gin,32,2,0.9661303758621216,0.5772843956947327,0.015957446808510745,0.015957446808510634,0.009285069647759103,0.017763877857349897,-0.012698412698412653,0.016634920634920558
MUTAG,attrs,0.5,gin,32,2,0.9291179776191711,0.9930126667022705,0.010638297872340496,0.037234042553191515,0.005472601370463237,0.04047851224536103,-0.001777777777777767,0.020190476190476203
MUTAG,attrs,0.75,gin,32,2,0.930309534072876,1.1501893997192383,0.021276595744680882,-0.005319148936170248,0.0011666274134929377,-0.010814070220578786,0.00012698412698408656,0.014984126984126878
MUTAG,attrs,1.0,gin,32,2,0.8840236067771912,1.2341179847717285,-0.010638297872340385,0.0585106382978724,-0.029965876436781613,0.06156488830099949,-0.028698412698412668,0.03568253968253965
MUTAG,edges,0.25,gin,64,2,0.8939321041107178,1.6894830465316772,-0.04255319148936165,0.03191489361702127,-0.06940246593570065,0.03562324814519868,-0.016000000000000125,0.006730158730158697
MUTAG,edges,0.5,gin,64,2,0.7714399099349976,2.6279807090759277,-0.021276595744680882,0.010638297872340496,-0.036721611699460976,0.01140865384077494,-0.016888888888888953,0.00457142857142856
MUTAG,edges,0.75,gin,64,2,0.8326761722564697,2.0462231636047363,-0.04255319148936165,0.021276595744680882,-0.06012934163735051,0.023491304311548444,-0.033015873015873054,0.0060952380952379315
MUTAG,edges,1.0,gin,64,2,0.7926166653633118,2.1398324966430664,-0.021276595744680882,-0.03191489361702127,-0.03482566385546004,-0.03628113432492086,-0.01873015873015893,-0.00793650793650802
MUTAG,attrs,0.25,gin,64,2,0.9299564957618713,1.2944860458374023,-0.010638297872340385,-0.02659574468085102,-0.005458327411483999,-0.029453268369388108,-0.011428571428571566,-0.008126984126984205
MUTAG,attrs,0.5,gin,64,2,0.8640888929367065,1.9585145711898804,-0.010638297872340385,-0.058510638297872286,-0.01315886049452386,-0.06581329141086278,-0.017904761904761868,-0.020190476190476203
MUTAG,attrs,0.75,gin,64,2,0.8249452710151672,2.446077585220337,-0.021276595744680882,-0.03191489361702127,-0.022481554153244154,-0.03628113432492086,-0.004063492063492213,-0.007238095238095266
MUTAG,attrs,1.0,gin,64,2,0.8731950521469116,1.6592075824737549,-0.0585106382978724,0.005319148936170248,-0.06978112527559577,0.005805756208184798,-0.05473015873015874,-0.0001269841269841976
MUTAG,edges,0.25,gin,128,2,0.8123369216918945,2.435912609100342,-0.015957446808510634,-0.010638297872340385,-0.0377997231885685,-0.011397505369693306,-0.055238095238095086,0.0034285714285714475
MUTAG,edges,0.5,gin,128,2,0.7372111678123474,2.7079927921295166,0.015957446808510634,-0.13297872340425532,0.004461912356649167,-0.15843097949977825,-0.00825396825396818,-0.1263492063492062
MUTAG,edges,0.75,gin,128,2,0.7835951447486877,2.5284764766693115,0.037234042553191404,-0.1436170212765958,0.03239087994078926,-0.1649017653160727,0.02069841269841277,-0.1036190476190475
MUTAG,edges,1.0,gin,128,2,0.7321416139602661,2.507422924041748,0.02659574468085102,0.005319148936170248,0.022423898287385113,0.0057593282767364196,0.01987301587301593,0.006539682539682734
MUTAG,attrs,0.25,gin,128,2,0.9191811084747314,1.7486010789871216,0.03191489361702127,0.0,0.03571307244598354,0.000403015610754176,0.01206349206349211,0.001523809523809705
MUTAG,attrs,0.5,gin,128,2,0.8770482540130615,2.125655174255371,-0.010638297872340496,-0.042553191489361764,-0.01670960934873711,-0.045383838281634836,-0.01980952380952372,-0.016380952380952385
MUTAG,attrs,0.75,gin,128,2,0.8124333024024963,2.329840898513794,-0.005319148936170248,-0.02659574468085113,-0.012812893642824452,-0.0294079464288447,0.0,-0.003936507936507794
MUTAG,attrs,1.0,gin,128,2,0.8500213623046875,1.9511349201202393,-0.010638297872340496,0.021276595744680882,-0.021209658004781584,0.02354520066021837,-0.00914285714285712,0.006857142857142895
MUTAG,edges,0.25,gin,256,2,0.7253796458244324,2.8646581172943115,-0.07978723404255317,-0.005319148936170248,-0.10484550092924616,-0.005992031872509962,-0.03619047619047622,-0.00012698412698408656
MUTAG,edges,0.5,gin,256,2,0.7066740393638611,3.42690110206604,-0.02659574468085113,-0.005319148936170248,-0.03589859763536829,-0.005992031872509962,-0.008634920634920662,0.0
